bailesw01,2/12/1895,Joliet IL,USA,9/27/1939,Joliet IL,USA,Sweetbreads,Bailey,184,72,R,R,5/23/1919,6/11/1921
wilsoar01,12/11/1885,Macon IL,USA,6/12/1960,Chicago IL,USA,Art,Wilson,170,68,R,R,9/29/1908,6/12/1921
bolanbe01,1/21/1892,Rochester NY,USA,9/12/1973,Detroit MI,USA,Bernie,Boland,168,,R,R,4/14/1915,6/17/1921
warneho01,5/22/1894,Del Rio TX,USA,2/19/1947,San Francisco CA,USA,Hooks,Warner,170,,L,R,8/21/1916,6/17/1921
thomapi01,1/24/1888,Camp Point IL,USA,12/24/1953,Modesto CA,USA,Pinch,Thomas,173,,L,R,4/24/1912,6/19/1921
suthesu01,2/20/1894,Eugene OR,USA,5/11/1972,Portland OR,USA,Suds,Sutherland,180,72,R,R,4/14/1921,6/22/1921
richmra01,6/15/1896,Fillmore IL,USA,10/21/1969,DeSoto MO,USA,Ray,Richmond,175,72,R,R,9/25/1920,6/26/1921
ewingre01,11/30/1899,Odessa ,Ukraine,10/5/1970,W.Hartford CT,USA,Reuben,Ewing,150,,R,R,6/21/1921,6/27/1921
pattepa01,1/29/1897,Belleville IL,USA,10/1/1977,St.Louis MO,USA,Pat,Patterson,175,72,R,R,4/14/1921,6/29/1921
perripo01,8/30/1891,Arcadia LA,USA,10/15/1947,Shreveport LA,USA,Pol,Perritt,168,74,R,R,9/7/1912,7/3/1921
brently01,10/7/1889,Peoria IL,USA,10/14/1968,Los Angeles CA,USA,Lynn,Brenton,165,70,R,R,8/10/1913,7/4/1921
keenaji02,5/25/1898,Avon NY,USA,6/5/1980,Seminole FL,USA,Jimmie,Keenan,155,67,L,L,9/9/1920,7/4/1921
seech01,10/13/1896,Pleasantville NY,USA,7/19/1948,Bridgeport CT,USA,Charlie,See,175,,L,R,8/6/1919,7/8/1921
vaughhi01,4/9/1888,Weatherford TX,USA,5/29/1966,Chicago IL,USA,Hippo,Vaughn,215,76,B,L,6/19/1908,7/9/1921
perrijo01,2/4/1898,Escanaba MI,USA,6/24/1969,Detroit MI,USA,John,Perrin,160,69,L,R,7/11/1921,7/12/1921
shawji01,8/19/1893,Pittsburgh PA,USA,1/27/1962,Washington DC,USA,Jim,Shaw,180,72,R,R,9/15/1913,7/13/1921
napiebu01,12/18/1889,Byromville GA,USA,3/29/1968,Hutchins TX,USA,Buddy,Napier,165,71,R,R,8/14/1912,7/16/1921
gainene01,12/23/1897,Alexandria VA,USA,1/26/1979,Warrenton VA,USA,Nemo,Gaines,180,72,L,L,6/26/1921,7/16/1921
twombcy01,6/15/1897,Groveland MA,USA,12/3/1974,Savannah GA,USA,Cy,Twombly,170,,L,L,6/25/1921,7/17/1921
raderdr01,5/14/1901,Elmira NY,USA,6/5/1975,Catskill NY,USA,Drew,Rader,187,74,R,L,7/18/1921,7/18/1921
zinkwa01,11/21/1898,Pittsfield MA,USA,6/12/1964,Quincy MA,USA,Walter,Zink,165,72,R,R,7/6/1921,7/19/1921
tylerle01,12/14/1889,Derry NH,USA,9/29/1953,Lowell MA,USA,Lefty,Tyler,175,72,L,L,9/20/1910,7/20/1921
conneto01,10/20/1897,Chicago IL,USA,2/18/1941,Hines IL,USA,Tom,Connelly,165,,L,R,9/24/1920,7/21/1921
bodiepi01,10/8/1887,San Francisco CA,USA,12/17/1961,San Francisco CA,USA,Ping,Bodie,195,68,R,R,4/22/1911,7/24/1921
hendrti01,1/31/1891,LeRoy IL,USA,8/14/1957,Corpus Christi TX,USA,Tim,Hendryx,170,69,R,R,9/4/1911,7/26/1921
neitzer01,11/13/1894,Toledo OH,USA,4/27/1977,Sylvania OH,USA,Ernie,Neitzke,180,70,R,R,6/2/1921,8/2/1921
